Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Morocco,MAR,..,1.79,..,..,..,..,1.24,..,..,1.22,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Mozambique,MOZ,..,3.98,..,..,..,..,3.67,..,..,3.86,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Myanmar,MMR,..,0.63,..,..,..,..,7.26,..,..,8.43,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Namibia,NAM,..,5.51,..,..,..,..,8.79,..,..,9.1,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Nauru,NRU,..,10.07,..,..,..,..,6.16,..,..,6.16,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Nepal,NPL,..,1.88,..,..,..,..,3.5,..,..,3.49,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Netherlands,NLD,..,17.09,..,..,..,..,14.75,..,..,14.83,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,New Zealand,NZL,..,16.19,..,..,..,..,16.09,..,..,16.36,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Nicaragua,NIC,..,8.24,..,..,..,..,8.24,..,..,8.48,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Niger,NER,..,0.41,..,..,..,..,0.95,..,..,1.16,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Nigeria,NGA,..,20.11,..,..,..,..,17.2,..,..,17.24,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,North Macedonia,MKD,..,11.69,..,..,..,..,9.54,..,..,9.93,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Norway,NOR,..,12.18,..,..,..,..,11.38,..,..,11.2,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Oman,OMN,..,9.84,..,..,..,..,1.03,..,..,1.04,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Pakistan,PAK,..,0.14,..,..,..,..,0.48,..,..,0.57,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Panama,PAN,..,8.73,..,..,..,..,12.14,..,..,12.57,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Papua New Guinea,PNG,..,2.96,..,..,..,..,2.3,..,..,2.3,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Paraguay,PRY,..,10.01,..,..,..,..,11.36,..,..,11.86,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Peru,PER,..,10.04,..,..,..,..,10.15,..,..,9.77,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Philippines,PHL,..,9.69,..,..,..,..,10.68,..,..,10.95,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Poland,POL,..,14.55,..,..,..,..,18.28,..,..,18.41,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Portugal,PRT,..,22.06,..,..,..,..,19.17,..,..,19.41,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Qatar,QAT,..,1.52,..,..,..,..,1.94,..,..,1.91,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Romania,ROU,..,27.13,..,..,..,..,18.37,..,..,18.57,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Russian Federation,RUS,..,26.2,..,..,..,..,21.28,..,..,19.12,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Rwanda,RWA,..,22.14,..,..,..,..,15.24,..,..,14.75,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Samoa,WSM,..,6.14,..,..,..,..,4.21,..,..,4.33,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Sao Tome and Principe,STP,..,12.97,..,..,..,..,11.37,..,..,9.3,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Saudi Arabia,SAU,..,0.29,..,..,..,..,0.31,..,..,0.29,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Senegal,SEN,..,1.68,..,..,..,..,1.28,..,..,1.35,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Serbia,SRB,..,..,..,..,..,..,13.84,..,..,13.93,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Seychelles,SYC,..,11.96,..,..,..,..,28.57,..,..,31.96,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Sierra Leone,SLE,..,9.91,..,..,..,..,9.81,..,..,9.93,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Singapore,SGP,..,3.73,..,..,..,..,3.11,..,..,3.06,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Slovak Republic,SVK,..,19.59,..,..,..,..,17.97,..,..,17.37,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Slovenia,SVN,..,19.59,..,..,..,..,19.65,..,..,18.36,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Solomon Islands,SLB,..,1.96,..,..,..,..,2.56,..,..,3.02,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Somalia,SOM,..,0,..,..,..,..,0.023,..,..,0.016,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,South Africa,ZAF,..,16.69,..,..,..,..,16.05,..,..,15.91,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Spain,ESP,..,19.3,..,..,..,..,17.85,..,..,20.07,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Sri Lanka,LKA,..,3.58,..,..,..,..,6.76,..,..,6.78,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,St. Kitts and Nevis,KNA,..,15.01,..,..,..,..,14.04,..,..,14.14,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,St. Lucia,LCA,..,19,..,..,..,..,16.13,..,..,17.16,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,St. Vincent and the Grenadines,VCT,..,7.97,..,..,..,..,13.43,..,..,14.38,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Sudan,SDN,..,..,..,..,..,..,0.9,..,..,0.88,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Suriname,SUR,..,8.47,..,..,..,..,9.25,..,..,8.49,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Sweden,SWE,..,13.31,..,..,..,..,14.02,..,..,13.69,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Switzerland,CHE,..,19.28,..,..,..,..,17.73,..,..,17.65,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Syrian Arab Republic,SYR,..,1.99,..,..,..,..,0.49,..,..,0.42,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Tajikistan,TJK,..,5.02,..,..,..,..,5.31,..,..,5.6,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Tanzania,TZA,..,14.4,..,..,..,..,18.44,..,..,18.79,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Thailand,THA,..,10.47,..,..,..,..,13.52,..,..,13.42,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Timor-Leste,TLS,..,2.43,..,..,..,..,3.17,..,..,3.43,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Togo,TGO,..,2.85,..,..,..,..,3.78,..,..,3.93,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Tonga,TON,..,2.81,..,..,..,..,1.14,..,..,1.33,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Trinidad and Tobago,TTO,..,8.33,..,..,..,..,10.83,..,..,10.58,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Tunisia,TUN,..,2.36,..,..,..,..,3.52,..,..,3.75,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Turkey,TUR,..,4.25,..,..,..,..,3.76,..,..,3.62,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Turkmenistan,TKM,..,8.24,..,..,..,..,9.01,..,..,8.4,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Tuvalu,TUV,..,3.22,..,..,..,..,3.27,..,..,2.51,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Uganda,UGA,..,22.06,..,..,..,..,24.7,..,..,24.62,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Ukraine,UKR,..,20.85,..,..,..,..,17.01,..,..,13.96,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,United Arab Emirates,ARE,..,3.35,..,..,..,..,4.7,..,..,4.88,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,United Kingdom,GBR,..,21.38,..,..,..,..,17.4,..,..,17.76,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,United States,USA,..,14.33,..,..,..,..,15.22,..,..,15.29,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Uruguay,URY,..,12.84,..,..,..,..,10.97,..,..,10.83,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Uzbekistan,UZB,..,9.78,..,..,..,..,4.45,..,..,4.46,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Vanuatu,VUT,..,1.91,..,..,..,..,3.55,..,..,3.73,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,"Venezuela, RB",VEN,..,14.45,..,..,..,..,10.85,..,..,6.6,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Vietnam,VNM,..,3.61,..,..,..,..,12.83,..,..,14.1,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,"Yemen, Rep.",YEM,..,1.36,..,..,..,..,0.094,..,..,0.088,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Zambia,ZMB,..,6.59,..,..,..,..,11.2,..,..,10.62,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Zimbabwe,ZWE,..,4.16,..,..,..,..,8.43,..,..,8,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Arab World,ARB,..,1.14723740904707,..,..,..,..,1.05632163505225,..,..,1.03762739593325,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Caribbean small states,CSS,..,9.41244663877832,..,..,..,..,9.37286915674798,..,..,9.26678913230274,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Central Europe and the Baltics,CEB,..,19.9102322345336,..,..,..,..,18.8941990034509,..,..,18.8126051221898,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Early-demographic dividend,EAR,..,4.01906079833925,..,..,..,..,6.3500324516212,..,..,6.32240787214629,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,East Asia & Pacific,EAS,..,6.42434565654195,..,..,..,..,10.1033540654879,..,..,10.0292136442322,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,East Asia & Pacific (excluding high income),EAP,..,5.45952433838763,..,..,..,..,9.76746007630427,..,..,9.69824522963808,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,East Asia & Pacific (IDA & IBRD countries),TEA,..,5.45509087923286,..,..,..,..,9.80873806887512,..,..,9.73900770311488,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Euro area,EMU,..,19.8003457262457,..,..,..,..,17.6862478806784,..,..,17.8076619288073,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Europe & Central Asia,ECS,..,19.2263919762344,..,..,..,..,16.1269992583569,..,..,15.6046407933575,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Europe & Central Asia (excluding high income),ECA,..,18.2700749484108,..,..,..,..,13.8996273084208,..,..,12.4337528391185,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Europe & Central Asia (IDA & IBRD countries),TEC,..,18.4393842305927,..,..,..,..,14.519571892225,..,..,13.2814157486583,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,European Union,EUU,..,19.7169231356468,..,..,..,..,17.7863574403595,..,..,17.8934959318113,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Fragile and conflict affected situations,FCS,..,8.64210825374378,..,..,..,..,7.71003811211602,..,..,7.61599222976575,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Heavily indebted poor countries (HIPC),HPC,..,6.93779395919893,..,..,..,..,6.57497460793408,..,..,6.64017176437915,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,High income,HIC,..,16.5120050732283,..,..,..,..,14.9976376398396,..,..,15.0028960065721,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,IBRD only,IBD,..,7.03974314523061,..,..,..,..,9.74854619210869,..,..,9.5004716002825,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,IDA & IBRD total,IBT,..,6.85485168629499,..,..,..,..,8.95053579883271,..,..,8.75305944625389,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,IDA blend,IDB,..,8.64239052358544,..,..,..,..,7.31441028611517,..,..,7.37601455969272,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,IDA only,IDX,..,4.48112135469644,..,..,..,..,5.0594051979128,..,..,5.22684300002511,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,IDA total,IDA,..,5.96613949272552,..,..,..,..,5.83653635616177,..,..,5.96539776393252,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Late-demographic dividend,LTE,..,8.75147313483107,..,..,..,..,11.6613658805923,..,..,11.3637826192222,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Latin America & Caribbean,LCN,..,11.5702296059535,..,..,..,..,10.4779035797568,..,..,10.0249003178821,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Latin America & Caribbean (excluding high income),LAC,..,11.5774357290608,..,..,..,..,10.3408413185683,..,..,9.87231912762605,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,11.6654994739278,..,..,..,..,10.5091607212192,..,..,10.0393556684812,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Least developed countries: UN classification,LDC,..,4.05188725293621,..,..,..,..,5.2880759093557,..,..,5.4449892713839,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Low & middle income,LMY,..,6.64153339044792,..,..,..,..,8.81455945802253,..,..,8.62002825099631,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Low income,LIC,..,5.38864566619726,..,..,..,..,5.08518037212106,..,..,5.2073254526987,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Lower middle income,LMC,..,4.9764601247676,..,..,..,..,8.01051023372194,..,..,8.01490818589738,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Middle East & North Africa,MEA,..,1.09976192011667,..,..,..,..,1.34604161991889,..,..,1.34803349422498,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Middle East & North Africa (excluding high income),MNA,..,0.935696820002955,..,..,..,..,1.1906715871948,..,..,1.18331935406722,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Middle East & North Africa (IDA & IBRD countries),TMN,..,0.935696820002955,..,..,..,..,1.1906715871948,..,..,1.18331935406722,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Middle income,MIC,..,6.7157603865859,..,..,..,..,9.11992009257923,..,..,8.91405676854079,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,North America,NAC,..,14.33,..,..,..,..,15.0793776812816,..,..,15.1486830814795,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,OECD members,OED,..,15.5260770475383,..,..,..,..,14.3495814701418,..,..,14.3431813451047,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Other small states,OSS,..,9.33935074494945,..,..,..,..,8.02067059371823,..,..,7.53346756341315,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Pacific island small states,PSS,..,4.21156010396807,..,..,..,..,3.97422737790007,..,..,4.093610698462,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Post-demographic dividend,PST,..,17.1202120874172,..,..,..,..,15.7639756760006,..,..,15.7110452855216,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Pre-demographic dividend,PRE,..,10.1429019416501,..,..,..,..,9.04349513207542,..,..,9.02267173015622,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Small states,SST,..,9.02801292548476,..,..,..,..,8.06210110252127,..,..,7.66919892723165,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,South Asia,SAS,..,3.02574384535601,..,..,..,..,7.08388342817901,..,..,7.07126981491395,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,South Asia (IDA & IBRD),TSA,..,3.02574384535601,..,..,..,..,7.08388342817901,..,..,7.07126981491395,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Sub-Saharan Africa,SSF,..,10.3351538332446,..,..,..,..,9.56903685080386,..,..,9.51338042834342,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Sub-Saharan Africa (excluding high income),SSA,..,10.3386477320766,..,..,..,..,9.57240850015261,..,..,9.5148592068494,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,10.3351538332446,..,..,..,..,9.56903685080386,..,..,9.51338042834342,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,Upper middle income,UMC,..,8.07343640398737,..,..,..,..,10.0946702508338,..,..,9.72754039841442,..,..
"Total alcohol consumption per capita, male (liters of pure alcohol, projected estimates, male 15+ years of age)",SH.ALC.PCAP.MA.LI,World,WLD,..,8.5746056240781,..,..,..,..,9.92676532309847,..,..,9.74537772637996,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
