Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Myanmar,MMR,..,0.16,..,..,..,..,1.74,..,..,2.02,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Namibia,NAM,..,1.17,..,..,..,..,1.99,..,..,2.07,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Nauru,NRU,..,2.11,..,..,..,..,1.26,..,..,1.26,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Nepal,NPL,..,0.4,..,..,..,..,0.76,..,..,0.76,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Netherlands,NLD,..,5.27,..,..,..,..,4.48,..,..,4.51,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,New Zealand,NZL,..,5,..,..,..,..,5.09,..,..,5.19,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Nicaragua,NIC,..,2.07,..,..,..,..,2.02,..,..,2.07,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Niger,NER,..,0.066,..,..,..,..,0.16,..,..,0.2,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Nigeria,NGA,..,4.87,..,..,..,..,4.33,..,..,4.37,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,North Macedonia,MKD,..,2.98,..,..,..,..,2.36,..,..,2.44,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Norway,NOR,..,3.87,..,..,..,..,3.63,..,..,3.58,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Oman,OMN,..,1.87,..,..,..,..,0.19,..,..,0.19,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Pakistan,PAK,..,0.026,..,..,..,..,0.088,..,..,0.11,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Panama,PAN,..,2.23,..,..,..,..,3.31,..,..,3.44,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Papua New Guinea,PNG,..,0.61,..,..,..,..,0.47,..,..,0.47,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Paraguay,PRY,..,2.68,..,..,..,..,3.05,..,..,3.18,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Peru,PER,..,3.1,..,..,..,..,3.18,..,..,3.06,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Philippines,PHL,..,2.46,..,..,..,..,2.73,..,..,2.8,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Poland,POL,..,4.22,..,..,..,..,5.54,..,..,5.58,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Portugal,PRT,..,6.8,..,..,..,..,5.48,..,..,5.56,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Qatar,QAT,..,0.3,..,..,..,..,0.4,..,..,0.4,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Romania,ROU,..,8.39,..,..,..,..,5.45,..,..,5.45,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Russian Federation,RUS,..,6.88,..,..,..,..,5.12,..,..,4.58,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Rwanda,RWA,..,5.94,..,..,..,..,3.64,..,..,3.51,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Samoa,WSM,..,1.26,..,..,..,..,0.86,..,..,0.88,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Sao Tome and Principe,STP,..,3.61,..,..,..,..,3.11,..,..,2.55,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Saudi Arabia,SAU,..,0.041,..,..,..,..,0.045,..,..,0.042,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Senegal,SEN,..,0.29,..,..,..,..,0.22,..,..,0.23,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Serbia,SRB,..,..,..,..,..,..,3.87,..,..,3.89,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Seychelles,SYC,..,3.42,..,..,..,..,8.39,..,..,9.51,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Sierra Leone,SLE,..,1.83,..,..,..,..,1.59,..,..,1.61,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Singapore,SGP,..,1.28,..,..,..,..,1.07,..,..,1.04,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Slovak Republic,SVK,..,5.92,..,..,..,..,5.55,..,..,5.35,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Slovenia,SVN,..,6.04,..,..,..,..,6.01,..,..,5.6,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Solomon Islands,SLB,..,0.41,..,..,..,..,0.53,..,..,0.63,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Somalia,SOM,..,0,..,..,..,..,0.004,..,..,0.002,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,South Africa,ZAF,..,3.76,..,..,..,..,3.53,..,..,3.49,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Spain,ESP,..,5.9,..,..,..,..,5.13,..,..,5.77,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Sri Lanka,LKA,..,0.89,..,..,..,..,1.69,..,..,1.7,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,St. Kitts and Nevis,KNA,..,4.21,..,..,..,..,3.92,..,..,3.95,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,St. Lucia,LCA,..,5.03,..,..,..,..,4.13,..,..,4.39,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,St. Vincent and the Grenadines,VCT,..,2,..,..,..,..,3.41,..,..,3.65,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Sudan,SDN,..,..,..,..,..,..,0.15,..,..,0.14,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Suriname,SUR,..,2.11,..,..,..,..,2.41,..,..,2.23,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Sweden,SWE,..,3.91,..,..,..,..,4.29,..,..,4.21,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Switzerland,CHE,..,6.14,..,..,..,..,5.64,..,..,5.6,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Syrian Arab Republic,SYR,..,0.3,..,..,..,..,0.072,..,..,0.062,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Tajikistan,TJK,..,0.96,..,..,..,..,0.95,..,..,0.99,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Tanzania,TZA,..,3.11,..,..,..,..,4.02,..,..,4.12,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Thailand,THA,..,2.7,..,..,..,..,3.54,..,..,3.52,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Timor-Leste,TLS,..,0.61,..,..,..,..,0.82,..,..,0.89,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Togo,TGO,..,0.76,..,..,..,..,0.98,..,..,1.02,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Tonga,TON,..,0.59,..,..,..,..,0.24,..,..,0.28,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Trinidad and Tobago,TTO,..,2.28,..,..,..,..,3.09,..,..,3.03,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Tunisia,TUN,..,0.37,..,..,..,..,0.53,..,..,0.56,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Turkey,TUR,..,0.67,..,..,..,..,0.58,..,..,0.56,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Turkmenistan,TKM,..,1.61,..,..,..,..,1.78,..,..,1.65,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Tuvalu,TUV,..,0.65,..,..,..,..,0.65,..,..,0.5,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Uganda,UGA,..,5.61,..,..,..,..,5.92,..,..,5.88,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Ukraine,UKR,..,5.44,..,..,..,..,4.49,..,..,3.65,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,United Arab Emirates,ARE,..,0.51,..,..,..,..,0.8,..,..,0.84,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,United Kingdom,GBR,..,6.61,..,..,..,..,5.28,..,..,5.39,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,United States,USA,..,4.29,..,..,..,..,4.61,..,..,4.64,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Uruguay,URY,..,3.79,..,..,..,..,3.4,..,..,3.37,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Uzbekistan,UZB,..,1.75,..,..,..,..,0.79,..,..,0.79,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Vanuatu,VUT,..,0.4,..,..,..,..,0.74,..,..,0.77,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,"Venezuela, RB",VEN,..,3.9,..,..,..,..,2.9,..,..,1.75,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Vietnam,VNM,..,0.9,..,..,..,..,3.16,..,..,3.49,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,"Yemen, Rep.",YEM,..,0.21,..,..,..,..,0.014,..,..,0.013,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Zambia,ZMB,..,1.62,..,..,..,..,2.75,..,..,2.62,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Zimbabwe,ZWE,..,0.88,..,..,..,..,1.72,..,..,1.63,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Arab World,ARB,..,0.180581874217198,..,..,..,..,0.155251146575593,..,..,0.151649443596058,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Caribbean small states,CSS,..,2.44345323394446,..,..,..,..,2.46190601880373,..,..,2.43392466649359,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Central Europe and the Baltics,CEB,..,5.96546647124654,..,..,..,..,5.68620760592193,..,..,5.64155045230581,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Early-demographic dividend,EAR,..,0.958794004707075,..,..,..,..,1.4193047622347,..,..,1.41145367852749,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,East Asia & Pacific,EAS,..,1.73842203209496,..,..,..,..,2.78390377667337,..,..,2.77959112237111,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,East Asia & Pacific (excluding high income),EAP,..,1.36487718117004,..,..,..,..,2.61726753858881,..,..,2.61693390001507,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,East Asia & Pacific (IDA & IBRD countries),TEA,..,1.36439850933403,..,..,..,..,2.63209394035291,..,..,2.63184072957431,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Euro area,EMU,..,6.0832992055649,..,..,..,..,5.31459966239027,..,..,5.3419130569076,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Europe & Central Asia,ECS,..,5.55648072579156,..,..,..,..,4.54071554168585,..,..,4.39000692881158,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Europe & Central Asia (excluding high income),ECA,..,4.78016788485533,..,..,..,..,3.46249462171223,..,..,3.06800202584477,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Europe & Central Asia (IDA & IBRD countries),TEC,..,4.93615055563466,..,..,..,..,3.74241642476316,..,..,3.403422894518,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,European Union,EUU,..,6.02905549420047,..,..,..,..,5.34785938297945,..,..,5.37110270096875,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Fragile and conflict affected situations,FCS,..,2.05009741442283,..,..,..,..,1.88517349750639,..,..,1.86190136155365,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Heavily indebted poor countries (HIPC),HPC,..,1.6514158762451,..,..,..,..,1.5451947593585,..,..,1.55483701951009,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,High income,HIC,..,5.13642759814916,..,..,..,..,4.67806721101931,..,..,4.68837574276125,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,IBRD only,IBD,..,1.87237083654113,..,..,..,..,2.49174145164683,..,..,2.42370457895902,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,IDA & IBRD total,IBT,..,1.79295934126266,..,..,..,..,2.26415546775907,..,..,2.20934653114266,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,IDA blend,IDB,..,2.09634971208018,..,..,..,..,1.81527376092917,..,..,1.8395027552245,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,IDA only,IDX,..,1.05498065998273,..,..,..,..,1.18630845952333,..,..,1.22232907590684,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,IDA total,IDA,..,1.417028425274,..,..,..,..,1.39676417668982,..,..,1.42817087602572,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Late-demographic dividend,LTE,..,2.38953735457426,..,..,..,..,3.18794932568738,..,..,3.11762694837161,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Latin America & Caribbean,LCN,..,3.220859140665,..,..,..,..,2.93340704406708,..,..,2.80423660019077,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Latin America & Caribbean (excluding high income),LAC,..,3.20967862523612,..,..,..,..,2.87721766042762,..,..,2.7437165412322,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,3.25217045457197,..,..,..,..,2.94511397239042,..,..,2.8112753963225,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Least developed countries: UN classification,LDC,..,0.965251473588994,..,..,..,..,1.25645389852595,..,..,1.28732081330439,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Low & middle income,LMY,..,1.71733879315284,..,..,..,..,2.21235450608015,..,..,2.15897967223859,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Low income,LIC,..,1.2812175603196,..,..,..,..,1.18004291500744,..,..,1.20228177537328,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Lower middle income,LMC,..,1.18508322563071,..,..,..,..,1.81474219184256,..,..,1.8123108081279,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Middle East & North Africa,MEA,..,0.191242298425203,..,..,..,..,0.22170912175397,..,..,0.223614483112438,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Middle East & North Africa (excluding high income),MNA,..,0.151172121239195,..,..,..,..,0.183768075610127,..,..,0.180534063888463,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Middle East & North Africa (IDA & IBRD countries),TMN,..,0.151172121239195,..,..,..,..,0.183768075610127,..,..,0.180534063888463,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Middle income,MIC,..,1.74471938382223,..,..,..,..,2.30021508932738,..,..,2.24448384856553,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,North America,NAC,..,4.29,..,..,..,..,4.55104891192614,..,..,4.58033345558058,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,OECD members,OED,..,4.71598829044249,..,..,..,..,4.30617210476977,..,..,4.30334388655712,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Other small states,OSS,..,2.46584457807726,..,..,..,..,2.40957648394672,..,..,2.25362828853459,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Pacific island small states,PSS,..,0.883003648347714,..,..,..,..,0.808298163646481,..,..,0.830987499227982,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Post-demographic dividend,PST,..,5.23558653281564,..,..,..,..,4.77497650304628,..,..,4.75722642021587,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Pre-demographic dividend,PRE,..,2.39361433245591,..,..,..,..,2.18163311180317,..,..,2.1770323059941,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Small states,SST,..,2.3634112366247,..,..,..,..,2.32956957848594,..,..,2.2106360987734,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,South Asia,SAS,..,0.631487533786373,..,..,..,..,1.47074588528711,..,..,1.46746812299659,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,South Asia (IDA & IBRD),TSA,..,0.631487533786374,..,..,..,..,1.47074588528711,..,..,1.46746812299659,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Sub-Saharan Africa,SSF,..,2.4347469561553,..,..,..,..,2.27149011755911,..,..,2.25857371453013,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Sub-Saharan Africa (excluding high income),SSA,..,2.43504798680068,..,..,..,..,2.27189182453532,..,..,2.25849934228741,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,2.4347469561553,..,..,..,..,2.27149011755911,..,..,2.25857371453013,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,Upper middle income,UMC,..,2.16799252522142,..,..,..,..,2.71314771898741,..,..,2.62262848579151,..,..
"Total alcohol consumption per capita, female (liters of pure alcohol, projected estimates, female 15+ years of age)",SH.ALC.PCAP.FE.LI,World,WLD,..,2.41677943732182,..,..,..,..,2.66600368911219,..,..,2.61367920669397,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 12/16/2020,,,,,,,,,,,,,,,
